Common Name,Taxonomic ID,Order,Family,Tribe,Genus,species,Taxon used,Sample ID,material,material,d13C - bioapatite,d13C-keratin,d13C-collagen,d13C enamel - equivalent,d13C1750,Collection year,location,ecosystem - classified,COUNTRY,Latitude,Longitude,reference
giant forest hog,Hylochoerus meinertzhageni,Artiodactyla,Suidae,,Hylochoerus ,meinertzhageni,Hylochoerus,AMNH 36432,keratin,k,,-27.3,,-16.5,-16.1,1911,Mt Kenya,MTKE,Kenya,-0.2,37.2,this study
giant forest hog,Hylochoerus meinertzhageni,Artiodactyla,Suidae,,Hylochoerus ,meinertzhageni,Hylochoerus,AMNH 36431,keratin,k,,-27.1,,-16.3,-15.9,1911,Mt Kenya,MTKE,Kenya,-0.2,37.2,this study
giant forest hog,Hylochoerus meinertzhageni,Artiodactyla,Suidae,,Hylochoerus ,meinertzhageni,Hylochoerus,AMNH 36433,keratin,k,,-27.1,,-16.3,-15.9,1911,Mt Kenya,MTKE,Kenya,-0.2,37.2,this study
giant forest hog,Hylochoerus meinertzhageni,Artiodactyla,Suidae,,Hylochoerus ,meinertzhageni,Hylochoerus,OM 2142,enamel,e,-18.6,,,-18.6,-17.9,1965,Kapenguria,other,Kenya,1.2,35.1,49
giant forest hog,Hylochoerus meinertzhageni,Artiodactyla,Suidae,,Hylochoerus ,meinertzhageni,Hylochoerus,AMNH 89401,keratin,k,,-33.1,,-22.4,-21.8,1940,Cavally River,other,Ivory Coast,4.6,-7.5,this study
giant forest hog,Hylochoerus meinertzhageni,Artiodactyla,Suidae,,Hylochoerus ,meinertzhageni,Hylochoerus,OM X104.H.m,enamel,e,-15.9,,,-15.9,-14.5,1990,Trans Mara Forest,other,Kenya,-0.7,35.5,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,K97-223-Ab,enamel,e,-13.4,,,-13.4,-11.8,1997,Aberdares,ABER,Kenya,-0.5,36.7,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,K97-325-AB,enamel,e,-15.2,,,-15.2,-13.6,1997,Aberdares,ABER,Kenya,-0.4,36.8,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-7,enamel,e,-11.7,,,-11.7,-10.2,1993,Aberdares,ABER,Kenya,-0.4,36.8,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,E/AB/6,ivory,i,-13.5,,,-13.5,-11.9,2000,Aberdares,ABER,Kenya,-0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,F/AB/1/97,ivory,i,-13.6,,,-13.6,-12.1,1997,Aberdares,ABER,Kenya,-0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,GCU/15/96,ivory,i,-14.2,,,-14.2,-12.6,1996,Aberdares,ABER,Kenya,-0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,GCU/16/96,ivory,i,-13.8,,,-13.8,-12.2,1996,Aberdares,ABER,Kenya,-0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/GCU/1/96,ivory,i,-14.1,,,-14.1,-12.5,1996,Aberdares,ABER,Kenya,-0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/GCU/16.95,ivory,i,-14.1,,,-14.1,-12.6,1996,Aberdares,ABER,Kenya,-0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-25ave,enamel,e,-6.6,,,-6.6,-5.2,1993,Amboseli,AMBO,Kenya,-2.7,37.3,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-18.3,-9.9,-9,1974,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-17.9,-9.5,-8.6,1973,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-17.3,-8.9,-7.8,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-15.5,-7,-6,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-15.3,-6.8,-5.8,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-14.9,-6.4,-5.4,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-14.2,-5.7,-4.7,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-13.9,-5.4,-4.4,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-13.7,-5.2,-4.2,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-13.4,-4.9,-3.9,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-13.3,-4.8,-3.8,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-13.2,-4.7,-3.7,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Koch 1991,collagen,c,,,-11.9,-3.4,-2.4,1978,Amboseli,AMBO,Kenya,-2.7,37.3,29
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,21-12/90-25,enamel,e,-10,,,-10,-8.6,1990,Amboseli,AMBO,Kenya,-2.7,37.3,30
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Harriet,enamel,e,-7.3,,,-7.3,-5.9,1990,Amboseli,AMBO,Kenya,-2.7,37.3,30
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,M178,enamel,e,-5.7,,,-5.7,-4.3,1990,Amboseli,AMBO,Kenya,-2.7,37.3,30
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Tersia,enamel,e,-10.2,,,-10.2,-8.8,1990,Amboseli,AMBO,Kenya,-2.7,37.3,30
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Zach,enamel,e,-10.7,,,-10.7,-9.3,1990,Amboseli,AMBO,Kenya,-2.7,37.3,30
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,Zoe,enamel,e,-6.6,,,-6.6,-5.2,1990,Amboseli,AMBO,Kenya,-2.7,37.3,30
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,AMB/54/96,ivory,i,-7.2,,,-7.2,-5.6,1996,Amboseli,AMBO,Kenya,-2.7,37.3,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,AMB/69/96,ivory,i,-7.5,,,-7.5,-5.9,1996,Amboseli,AMBO,Kenya,-2.7,37.3,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,AMB/ELE/74/96,ivory,i,-7.1,,,-7.1,-5.6,1996,Amboseli,AMBO,Kenya,-2.7,37.3,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-954,keratin,k,,-15.3,,-4.3,-2.4,2010,Amboseli,AMBO,Kenya,-2.7,37.3,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-955,keratin,k,,-22.3,,-11.5,-9.5,2010,Amboseli,AMBO,Kenya,-2.7,37.3,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS12-Amboseli-LFN-proflle-average,keratin,k,,-19.1,,-8.2,-6.3,2011,Amboseli,AMBO,Kenya,-2.7,37.3,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,GNP-ele,enamel,e,-3.3,,,-3.3,-1.8,1996,Garamba NP,GMBA,DR Congo,4.2,29.5,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-11,enamel,e,-13.1,,,-13.1,-11.6,1993,Kiunga,KCST,Kenya,-1.7,41.4,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-14,enamel,e,-11.8,,,-11.8,-10.4,1993,Kikisi Ranch,LAIK,Kenya,0.8,36.7,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-15,enamel,e,-11.6,,,-11.6,-10.2,1993,Kikisi Ranch,LAIK,Kenya,0.8,36.7,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-16,enamel,e,-11.7,,,-11.7,-10.3,1993,Kikisi Ranch,LAIK,Kenya,0.8,36.7,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-44,enamel,e,-11.6,,,-11.6,-10.1,1993,Laikipia,LAIK,Kenya,0.4,36.8,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-45,enamel,e,-13.2,,,-13.2,-11.8,1993,Laikipia,LAIK,Kenya,0.4,36.8,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-46,enamel,e,-14.4,,,-14.4,-13,1993,Laikipia,LAIK,Kenya,0.4,36.8,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-47,enamel,e,-11,,,-11,-9.6,1993,Laikipia,LAIK,Kenya,0.4,36.8,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-6,enamel,e,-11.8,,,-11.8,-10.4,1993,Laikipia,LAIK,Kenya,0.4,36.8,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-943,keratin,k,,-23.5,,-12.6,-10.7,2010,Engare  Narok,LAIK,Kenya,0.4,36.6,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,K98-Lai-307,enamel,e,-11.6,,,-11.6,-10,1998,Thomlinson,LAIK,Kenya,0.4,36.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,K99-123-Lai,enamel,e,-9.9,,,-9.9,-8.3,1999,Naipelen,LAIK,Kenya,0.4,37,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/CRH/99/6,ivory,i,-14.6,,,-14.6,-13,1999,Laikipia,LAIK,Kenya,0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/LKP/5/2000,ivory,i,-11.6,,,-11.6,-10,2000,Laikipia,LAIK,Kenya,0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/LKP/99/6,ivory,i,-13,,,-13,-11.4,1999,Laikipia,LAIK,Kenya,0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,LKP/103/2002,ivory,i,-11.6,,,-11.6,-9.9,2002,Laikipia,LAIK,Kenya,0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,LKP/113/2001,ivory,i,-13.8,,,-13.8,-12.1,2001,Laikipia,LAIK,Kenya,0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,LKP/21/2000,ivory,i,-9.8,,,-9.8,-8.2,2000,Laikipia,LAIK,Kenya,0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,LKP/32/99,ivory,i,-12.3,,,-12.3,-10.6,1999,Laikipia,LAIK,Kenya,0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,LKP/IVORY/18/2000,ivory,i,-10.8,,,-10.8,-9.1,2000,Laikipia,LAIK,Kenya,0.4,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,TH-2010-32,keratin,k,,-21.9,,-11,-9.1,2010,Laikipia,LAIK,Kenya,0.3,36.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,TH-2011-47,keratin,k,,-21,,-10.1,-8.2,2011,Laikipia,LAIK,Kenya,0.3,36.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,TPY-K99-1,enamel,e,-9.2,,,-9.2,-7.6,1999,Segera,LAIK,Kenya,-0.1,36.7,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,U98-QEP-209,enamel,e,-8.9,,,-8.9,-7.5,1990,QE NP,LEDW,Uganda,-0.1,29.9,49
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,U98-QEP-211,enamel,e,-10.1,,,-10.1,-8.5,1998,QE NP,LEDW,Uganda,-0.1,29.9,49
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,U98-QEP-212,enamel,e,-9.1,,,-9.1,-7.5,1998,QE NP,LEDW,Uganda,-0.1,29.9,49
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,ICCN-PNVL-002,enamel,e,-13.2,,,-13.2,-11.4,2005,Lulimbi,LEDW,DR Congo,-0.7,29.3,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,ET05-MAGO-10,enamel,e,-9,,,-9,-7.6,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,ET05-MAGO-17,enamel,e,-11,,,-11,-9.7,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,ET05-MAGO-19,enamel,e,-9.8,,,-9.8,-8.5,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,ET01  LOX,enamel,e,-9.1,,,-9.1,-7.4,1999,Mago/Omo,MAGO,Ethiopia,5.7,36.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-8,enamel,e,-9.7,,,-9.7,-8.2,1993,Masai Mara,MARA,Kenya,-1.4,35.1,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,TZ260,enamel,e,-11.9,,,-11.9,-10.1,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,INV/MARA/84,ivory,i,-11.3,,,-11.3,-10.1,1984,Masai Mara,MARA,Kenya,-1.4,35.1,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KE 99/95 6.3,ivory,i,-8.6,,,-8.6,-6.9,1999,Masai Mara,MARA,Kenya,-1.4,35.1,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KW99/95 6.3 G,ivory,i,-8.6,,,-8.6,-7,1995,Mara,MARA,Kenya,-1.6,35,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS12-Mara-average,keratin,k,,-23.6,,-12.8,-10.8,2011,Masai Mara ,MARA,Kenya,-1.4,35.1,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-17,enamel,e,-12.5,,,-12.5,-11,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-18,enamel,e,-13,,,-13,-11.5,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-19,enamel,e,-12.9,,,-12.9,-11.5,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-20,enamel,e,-11.9,,,-11.9,-10.4,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-21,enamel,e,-12.9,,,-12.9,-11.5,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-22,enamel,e,-12.1,,,-12.1,-10.6,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-24,enamel,e,-12.1,,,-12.1,-10.6,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-41,enamel,e,-13.7,,,-13.7,-12.3,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-42,enamel,e,-12.5,,,-12.5,-11.1,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-43,enamel,e,-13.2,,,-13.2,-11.8,1993,Meru NP,MERU,Kenya,0.1,38.9,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,AMNH 32732,enamel,e,-10,,,-10,-9.6,1912,Meru,MERU,Kenya,0.1,38.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,AMNH 32733,enamel,e,-10.3,,,-10.3,-9.9,1912,Meru,MERU,Kenya,0.1,38.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KE 619/971.7ave,ivory,i,-13.3,,,-13.3,-11.6,2000,Meru NP,MERU,Kenya,0.1,38.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KE619/971.7,ivory,i,-13.3,,,-13.3,-11.6,2000,Kora,MERU,Kenya,-0.2,38.7,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/MRU/1/2001ave,ivory,i,-10.7,,,-10.7,-9,2001,Meru NP,MERU,Kenya,0.1,38.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/MRU/12/2000ave,ivory,i,-11.6,,,-11.6,-10,2000,Meru NP,MERU,Kenya,0.1,38.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/MRU/2001ave,ivory,i,-14.1,,,-14.1,-12.4,2001,Meru NP,MERU,Kenya,0.1,38.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,K97-256-MtK,enamel,e,-12.6,,,-12.6,-11.1,1997,Mt Kenya NP HQ,MTKE,Kenya,-0.2,37.2,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,K97-257-MtK,enamel,e,-13,,,-13,-11.5,1997,Mt Kenya NP HQ,MTKE,Kenya,-0.2,37.2,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/SPOPS/TPY-17,ivory,i,-13.7,,,-13.7,-12,2000,Mt Kenya,MTKE,Kenya,-0.2,37.2,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS12-MtKenya-LFN-profile-average,keratin,k,,-22,,-11.1,-9.1,2011,Mt Kenya,MTKE,Kenya,-0.2,37.2,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-2,enamel,e,-12.9,,,-12.9,-11.5,1993,Mt Kenya,MTKE,Kenya,-0.2,37.2,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-13,enamel,e,-12.1,,,-12.1,-10.6,1993,Marsabit,other,Kenya,2.3,38,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,MGL-5,enamel,e,-12.9,,,-12.9,-11.4,1993,Mt Elgon,other,Kenya,1.1,34.7,54
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,B/SH/77ave,ivory,i,-13.1,,,-13.1,-12.1,1977,Shimba,other,Kenya,-4.3,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,ITEN/3197,ivory,i,-11,,,-11,-9.4,1997,Iten,other,Kenya,0.7,35.5,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KBT/89/106,ivory,i,-10.7,,,-10.7,-9.3,1989,Kabernet,other,Kenya,0.5,35.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KER/98(4),ivory,i,-14.6,,,-14.6,-13,1998,Kericho,other,Kenya,-0.4,35.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KJD/KWS/I/INV,ivory,i,-12.4,,,-12.4,-10.7,2000,Kajaido,other,Kenya,-1.8,36.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-937,keratin,k,,-24.8,,-13.9,-12,2010,Godoni,other,Kenya,-4.2,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-939,keratin,k,,-23.2,,-12.3,-10.4,2010,Dumbule,other,Kenya,-4.1,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-940,keratin,k,,-24.1,,-13.3,-11.3,2010,Mwadabala Kwale,other,Kenya,-4.3,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-941,keratin,k,,-19.5,,-8.6,-6.6,2010,Oldonyo Lenpeiyo,other,Kenya,-1.9,35.9,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-942,keratin,k,,-23.9,,-13,-11.1,2010,Ndololo,other,Kenya,-3.4,38.7,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-944,keratin,k,,-23.7,,-12.9,-10.9,2010,Nesesiai Ndonyo Wasin,other,Kenya,1.4,37.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-945,keratin,k,,-21.5,,-10.6,-8.7,2010,Nesesiai Ndonyo Wasin,other,Kenya,1.4,37.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-946,keratin,k,,-21.3,,-10.4,-8.4,2010,Mt Elgon,other,Kenya,1.1,34.7,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-948,keratin,k,,-20.5,,-9.7,-7.7,2010,Shimba,other,Kenya,-4.3,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-949,keratin,k,,-27.2,,-16.4,-14.5,2010,Shimba,other,Kenya,-4.3,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-950,keratin,k,,-23.6,,-12.7,-10.8,2010,Shimba,other,Kenya,-4.3,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-951,keratin,k,,-24,,-13.2,-11.2,2010,Shimba,other,Kenya,-4.3,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-952,keratin,k,,-22.2,,-11.4,-9.4,2010,Shimba,other,Kenya,-4.3,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS-LFN-953,keratin,k,,-16.5,,-5.5,-3.6,2010,Shimba,other,Kenya,-4.3,39.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/KBT/96,ivory,i,-11,,,-11,-9.5,1996,Kabernet,other,Kenya,0.5,35.8,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/KER/2001(5),ivory,i,-14.6,,,-14.6,-12.9,2001,Kericho,other,Kenya,-0.4,35.4,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS/MBT/E/4,ivory,i,-13.6,,,-13.6,-12,1999,Marsabit,other,Kenya,2.3,38,this study
savanna elephant,Loxodonta africana,Proboscidea,Elephantidae,,Loxodonta,africana,Loxodonta,KWS12-Mt Elgon-average,keratin,k,,-22.4,,-11.6,-9.6,2011,Elgon region,other,Kenya,1.1,34.7,this study
